Day Fraction	Calib 950	Calib 470	Err 950	Err 470	Time	
0.618362606	0.40672	0.451335	0	0	14:50:27.875	
0.618374646	0.408374	0.450729	0	0	14:50:28.968	
0.618387341	0.408374	0.450325	0	0	14:50:30.062	
0.618399978	0.41174	0.450325	0	0	14:50:31.156	
0.618412018	0.413623	0.450135	0	0	14:50:32.140	
0.618424058	0.413623	0.450087	0	0	14:50:33.234	
0.618436694	0.414353	0.450167	0	0	14:50:34.328	
0.61844933	0.414536	0.450384	0	0	14:50:35.421	
0.61846149	0.414661	0.450384	0	0	14:50:36.406	
0.618473411	0.417274	0.450384	0	0	14:50:37.500	
0.618486047	0.417274	0.450384	0	0	14:50:38.593	
0.618498683	0.418575	0.450384	0	0	14:50:39.687	
0.618510842	0.42104	0.450527	0	0	14:50:40.671	
0.618522763	0.42104	0.450622	0	0	14:50:41.765	
0.618535399	0.421542	0.450622	0	0	14:50:42.859	
0.618548095	0.422295	0.450443	0	0	14:50:43.953	
0.618560255	0.422295	0.450265	0	0	14:50:44.937	
0.618572116	0.424714	0.450265	0	0	14:50:46.031	
0.618584812	0.426175	0.451156	0	0	14:50:47.125	
0.618597448	0.426175	0.451156	0	0	14:50:48.218	
0.618609726	0.428274	0.451156	0	0	14:50:49.203	
0.618621528	0.429027	0.450782	0	0	14:50:50.296	
0.618634164	0.429027	0.450741	0	0	14:50:51.390	
0.618646801	0.431424	0.451489	0	0	14:50:52.484	
0.618659139	0.431424	0.452612	0	0	14:50:53.468	
0.618670881	0.43204	0.452612	0	0	14:50:54.562	
0.618683517	0.433934	0.45197	0	0	14:50:55.656	
0.618696213	0.433934	0.450473	0	0	14:50:56.750	
0.618708491	0.43576	0.450473	0	0	14:50:57.734	
0.618720233	0.438498	0.450051	0	0	14:50:58.828	
0.618732929	0.438498	0.449612	0	0	14:50:59.921	
0.618745565	0.438955	0.449612	0	0	14:51:01.015	
0.618757963	0.439411	0.449986	0	0	14:51:02.000	
0.618769646	0.439411	0.450028	0	0	14:51:03.093	
0.618782282	0.440609	0.450057	0	0	14:51:04.187	
0.618794918	0.441123	0.450325	0	0	14:51:05.281	
0.618807316	0.441123	0.450325	0	0	14:51:06.265	
0.618818998	0.444227	0.450449	0	0	14:51:07.359	
0.618831635	0.444546	0.450741	0	0	14:51:08.453	
0.61884433	0.44474	0.450741	0	0	14:51:09.546	
0.618856728	0.446486	0.450693	0	0	14:51:10.531	
0.618868351	0.446486	0.450503	0	0	14:51:11.625	
0.618881047	0.447136	0.450503	0	0	14:51:12.718	
0.618893683	0.448654	0.450408	0	0	14:51:13.812	
0.6189062	0.448654	0.450265	0	0	14:51:14.796	
0.618917704	0.450411	0.450265	0	0	14:51:15.890	
0.618930399	0.452876	0.450452	0	0	14:51:16.984	
0.618943036	0.452876	0.450473	0	0	14:51:18.078	
0.618955612	0.452636	0.450473	0	0	14:51:19.062	
0.618967116	0.452077	0.450283	0	0	14:51:20.156	
0.618979752	0.452077	0.450236	0	0	14:51:21.250	
0.618992448	0.453515	0.450351	0	0	14:51:22.343	
0.619004965	0.453789	0.450622	0	0	14:51:23.328	
0.619016469	0.4542	0.450622	0	0	14:51:24.421	
0.619029105	0.456071	0.450461	0	0	14:51:25.515	
0.6190418	0.456071	0.44979	0	0	14:51:26.609	
0.619054437	0.456139	0.44979	0	0	14:51:27.703	
0.619065821	0.456413	0.450164	0	0	14:51:28.687	
0.619078517	0.456413	0.450414	0	0	14:51:29.781	
0.619091153	0.457007	0.450414	0	0	14:51:30.875	
0.619103789	0.458239	0.450533	0	0	14:51:31.968	
0.619115233	0.458239	0.450562	0	0	14:51:32.953	
0.61912787	0.459859	0.450562	0	0	14:51:34.046	
0.619140506	0.460749	0.450681	0	0	14:51:35.140	
0.619153202	0.460749	0.450681	0	0	14:51:36.234	
0.619164586	0.462027	0.450741	0	0	14:51:37.218	
0.619177222	0.462347	0.450978	0	0	14:51:38.312	
0.619189918	0.462347	0.450978	0	0	14:51:39.406	
0.619202554	0.463944	0.450966	0	0	14:51:40.500	
0.619214058	0.463944	0.450859	0	0	14:51:41.484	
0.619226635	0.464606	0.450859	0	0	14:51:42.578	
0.619239271	0.467253	0.450556	0	0	14:51:43.671	
0.619251907	0.467253	0.449849	0	0	14:51:44.765	
0.61926347	0.467196	0.449849	0	0	14:51:45.750	
0.619275987	0.466683	0.44982	0	0	14:51:46.843	
0.619288623	0.466683	0.44979	0	0	14:51:47.937	
0.619301319	0.467139	0.44979	0	0	14:51:49.031	
0.619312823	0.467596	0.450218	0	0	14:51:50.015	
0.61932534	0.467596	0.450265	0	0	14:51:51.109	
0.619338036	0.468474	0.450313	0	0	14:51:52.203	
0.619350672	0.468851	0.450741	0	0	14:51:53.296	
0.619362175	0.468851	0.450741	0	0	14:51:54.281	
0.619374752	0.470391	0.450741	0	0	14:51:55.375	
0.619387388	0.470562	0.450176	0	0	14:51:56.468	
0.619400024	0.470677	0.450176	0	0	14:51:57.562	
0.619411707	0.471704	0.450295	0	0	14:51:58.546	
0.619424105	0.471704	0.450414	0	0	14:51:59.640	
0.619436741	0.472354	0.450414	0	0	14:52:00.734	
0.619449437	0.474899	0.450402	0	0	14:52:01.828	
0.61946106	0.474899	0.450384	0	0	14:52:02.812	
0.619473457	0.474613	0.450384	0	0	14:52:03.906	
0.619486094	0.472046	0.450625	0	0	14:52:05.000	
0.619498789	0.472046	0.450651	0	0	14:52:06.093	
0.619510412	0.473164	0.450651	0	0	14:52:07.078	
0.61952281	0.473757	0.450366	0	0	14:52:08.171	
0.619535506	0.473757	0.450295	0	0	14:52:09.265	
0.619548142	0.474396	0.450295	0	0	14:52:10.359	
0.619559944	0.474442	0.449766	0	0	14:52:11.343	
0.619572222	0.474442	0.449731	0	0	14:52:12.437	
0.619584858	0.474123	0.449897	0	0	14:52:13.531	
0.619597554	0.473986	0.450146	0	0	14:52:14.625	
0.619609296	0.47402	0.450146	0	0	14:52:15.609	
0.619621575	0.474328	0.450574	0	0	14:52:16.703	
0.619634271	0.474328	0.450859	0	0	14:52:17.796	
0.619646907	0.475058	0.450859	0	0	14:52:18.890	
0.619658649	0.476154	0.45077	0	0	14:52:19.875	
0.619670928	0.476154	0.450681	0	0	14:52:20.968	
0.619683623	0.476119	0.450681	0	0	14:52:22.062	
0.619696259	0.47604	0.451602	0	0	14:52:23.156	
0.61970818	0.47604	0.451602	0	0	14:52:24.140	
0.61972034	0.476952	0.451602	0	0	14:52:25.234	
0.619732976	0.477181	0.450853	0	0	14:52:26.328	
0.619745612	0.477181	0.45077	0	0	14:52:27.421	
0.619757533	0.479349	0.450761	0	0	14:52:28.406	
0.619769692	0.479349	0.450681	0	0	14:52:29.500	
0.619782329	0.479349	0.450681	0	0	14:52:30.593	
0.619795024	0.477603	0.450681	0	0	14:52:31.687	
0.619806886	0.477409	0.450681	0	0	14:52:32.671	
0.619819045	0.477443	0.450681	0	0	14:52:33.765	
0.619831741	0.477523	0.450577	0	0	14:52:34.859	
0.619844377	0.477523	0.450473	0	0	14:52:35.953	
0.619856417	0.477865	0.450473	0	0	14:52:36.937	
0.619868457	0.478208	0.450203	0	0	14:52:38.031	
0.619881094	0.478208	0.450087	0	0	14:52:39.125	
0.61989373	0.478767	0.450087	0	0	14:52:40.218	
0.61990577	0.479006	0.450087	0	0	14:52:41.203	
0.61991781	0.479006	0.450087	0	0	14:52:42.296	
0.619930446	0.478869	0.450301	0	0	14:52:43.390	
0.619943142	0.478778	0.4508	0	0	14:52:44.484	
0.619955122	0.478778	0.4508	0	0	14:52:45.468	
0.619967163	0.479349	0.450978	0	0	14:52:46.562	
0.619979858	0.479349	0.451156	0	0	14:52:47.656	
0.619992495	0.479349	0.451156	0	0	14:52:48.750	
0.620004535	0.477398	0.450752	0	0	14:52:49.734	
0.620016575	0.477181	0.449826	0	0	14:52:50.828	
0.620029211	0.477158	0.44979	0	0	14:52:51.921	
0.620041847	0.477067	0.450325	0	0	14:52:53.015	
0.620054007	0.477067	0.450384	0	0	14:52:54.000	
0.620065928	0.477067	0.450384	0	0	14:52:55.093	
0.620078564	0.477067	0.450265	0	0	14:52:56.187	
0.6200912	0.477067	0.450236	0	0	14:52:57.281	
0.620103359	0.476382	0.450236	0	0	14:52:58.265	
0.62011528	0.475926	0.450176	0	0	14:52:59.359	
0.620127916	0.475926	0.450176	0	0	14:53:00.453	
0.620140612	0.475686	0.450188	0	0	14:53:01.546	
0.620152771	0.475583	0.450206	0	0	14:53:02.531	
0.620164633	0.475925	0.450206	0	0	14:53:03.625	
0.620177329	0.477295	0.45042	0	0	14:53:04.718	
0.620189965	0.477295	0.450562	0	0	14:53:05.812	
0.620202243	0.477432	0.450562	0	0	14:53:06.796	
0.620214045	0.477637	0.451489	0	0	14:53:07.890	
0.620226681	0.477637	0.451721	0	0	14:53:08.984	
0.620239377	0.477466	0.451721	0	0	14:53:10.078	
0.620251596	0.477067	0.451222	0	0	14:53:11.062	
0.620263398	0.477067	0.451008	0	0	14:53:12.156	
0.620276034	0.479075	0.451008	0	0	14:53:13.250	
0.62028873	0.479577	0.450687	0	0	14:53:14.343	
0.620301008	0.479577	0.450651	0	0	14:53:15.328	
0.62031275	0.478059	0.45077	0	0	14:53:16.421	
0.620325446	0.477409	0.450948	0	0	14:53:17.515	
0.620338082	0.47742	0.450948	0	0	14:53:18.609	
0.62035048	0.477523	0.45069	0	0	14:53:19.593	
0.620362163	0.477523	0.450087	0	0	14:53:20.687	
0.620374799	0.477523	0.450087	0	0	14:53:21.781	
0.620387435	0.477523	0.450149	0	0	14:53:22.875	
0.620399833	0.477523	0.450176	0	0	14:53:23.859	
0.620411515	0.4775	0.450176	0	0	14:53:24.953	
0.620424151	0.477409	0.449962	0	0	14:53:26.046	
0.620436847	0.477409	0.44982	0	0	14:53:27.140	
0.620449245	0.478527	0.449861	0	0	14:53:28.125	
0.620460868	0.479006	0.450236	0	0	14:53:29.218	
0.620473504	0.479006	0.450236	0	0	14:53:30.312	
0.6204862	0.478596	0.450334	0	0	14:53:31.406	
0.620498717	0.478322	0.450562	0	0	14:53:32.390	
0.620510221	0.478322	0.450562	0	0	14:53:33.484	
0.620522916	0.477843	0.450533	0	0	14:53:34.578	
0.620535553	0.477637	0.450414	0	0	14:53:35.671	
0.620548129	0.477637	0.450414	0	0	14:53:36.656	
0.620559633	0.477067	0.450539	0	0	14:53:37.750	
0.620572269	0.477067	0.450592	0	0	14:53:38.843	
0.620584965	0.477158	0.450592	0	0	14:53:39.937	
0.620597482	0.477295	0.450485	0	0	14:53:40.921	
0.620608985	0.477295	0.450414	0	0	14:53:42.015	
0.620621681	0.476953	0.450426	0	0	14:53:43.109	
0.620634317	0.476154	0.450533	0	0	14:53:44.203	
0.620646954	0.476154	0.450533	0	0	14:53:45.296	
0.620658338	0.476154	0.450533	0	0	14:53:46.281	
0.620671034	0.476154	0.450117	0	0	14:53:47.375	
0.62068367	0.476154	0.450117	0	0	14:53:48.468	
0.620696306	0.477865	0.45009	0	0	14:53:49.562	
0.62070775	0.477865	0.449849	0	0	14:53:50.546	
0.620720387	0.477865	0.449849	0	0	14:53:51.640	
0.620733023	0.477865	0.450438	0	0	14:53:52.734	
0.620745718	0.477865	0.45083	0	0	14:53:53.828	
0.620757103	0.477911	0.45083	0	0	14:53:54.812	
0.620769739	0.477979	0.450518	0	0	14:53:55.906	
0.620782435	0.477979	0.450206	0	0	14:53:57.000	
0.620795071	0.478938	0.450206	0	0	14:53:58.093	
0.620806456	0.479577	0.450295	0	0	14:53:59.078	
0.620819151	0.479577	0.450295	0	0	14:54:00.171	
0.620831788	0.478208	0.450295	0	0	14:54:01.265	
0.620844483	0.476838	0.450242	0	0	14:54:02.359	
0.620855987	0.476838	0.450236	0	0	14:54:03.343	
0.620868504	0.476759	0.450215	0	0	14:54:04.437	
0.62088114	0.476724	0.450054	0	0	14:54:05.531	
0.620893836	0.476724	0.450057	0	0	14:54:06.625	
0.62090534	0.476542	0.450057	0	0	14:54:07.609	
0.620917857	0.476496	0.449748	0	0	14:54:08.703	
0.620930552	0.476736	0.449671	0	0	14:54:09.796	
0.620943189	0.477295	0.45017	0	0	14:54:10.890	
0.620954692	0.477295	0.450295	0	0	14:54:11.875	
0.620967269	0.478322	0.450295	0	0	14:54:12.968	
0.620979905	0.479349	0.450455	0	0	14:54:14.062	
0.620992541	0.479349	0.450473	0	0	14:54:15.156	
0.621004224	0.47871	0.450473	0	0	14:54:16.140	
0.621016622	0.477751	0.450191	0	0	14:54:17.234	
0.621029258	0.477751	0.450028	0	0	14:54:18.328	
0.621041954	0.477751	0.450117	0	0	14:54:19.421	
0.621053576	0.477751	0.450562	0	0	14:54:20.406	
0.621065974	0.477751	0.450622	0	0	14:54:21.500	
0.62107867	0.477477	0.450622	0	0	14:54:22.593	
0.621091306	0.477409	0.450476	0	0	14:54:23.687	
0.621102929	0.477318	0.450414	0	0	14:54:24.671	
0.621115327	0.476724	0.450726	0	0	14:54:25.765	
0.621128023	0.476724	0.450859	0	0	14:54:26.859	
0.621140659	0.476713	0.450859	0	0	14:54:27.953	
0.621152461	0.47661	0.450645	0	0	14:54:28.937	
0.621164739	0.47661	0.450503	0	0	14:54:30.031	
0.621177375	0.47661	0.450509	0	0	14:54:31.125	
0.621190071	0.47661	0.450562	0	0	14:54:32.218	
0.621201813	0.47661	0.450562	0	0	14:54:33.203	
0.621214092	0.477158	0.450562	0	0	14:54:34.296	
0.621226788	0.477295	0.450176	0	0	14:54:35.390	
0.621239424	0.477295	0.450176	0	0	14:54:36.484	
0.621251166	0.477865	0.450509	0	0	14:54:37.468	
0.621263444	0.477865	0.451008	0	0	14:54:38.562	
0.62127614	0.477865	0.451008	0	0	14:54:39.656	
0.621288776	0.477763	0.450856	0	0	14:54:40.750	
0.621300697	0.477751	0.450503	0	0	14:54:41.734	
0.621312857	0.478071	0.450503	0	0	14:54:42.828	
0.621325493	0.47855	0.450693	0	0	14:54:43.921	
0.621338129	0.47855	0.450741	0	0	14:54:45.015	
0.62135005	0.478447	0.450741	0	0	14:54:46.000	
0.621362209	0.478208	0.450616	0	0	14:54:47.093	
0.621374846	0.478208	0.450562	0	0	14:54:48.187	
0.621387541	0.477808	0.450628	0	0	14:54:49.281	
0.621399403	0.477409	0.450889	0	0	14:54:50.265	
0.621411562	0.477409	0.450889	0	0	14:54:51.359	
0.621424258	0.477249	0.450886	0	0	14:54:52.453	
0.621436894	0.477181	0.450859	0	0	14:54:53.546	
0.621448934	0.477249	0.450859	0	0	14:54:54.531	
0.621460974	0.477865	0.450654	0	0	14:54:55.625	
0.62147361	0.477865	0.450176	0	0	14:54:56.718	
0.621486247	0.478653	0.450176	0	0	14:54:57.812	
0.621498287	0.48049	0.450043	0	0	14:54:58.796	
0.621510327	0.48049	0.449909	0	0	14:54:59.890	
0.621522963	0.479988	0.449909	0	0	14:55:00.984	
0.621535659	0.477979	0.450497	0	0	14:55:02.078	
0.621547639	0.477979	0.450562	0	0	14:55:03.062	
0.62155968	0.477979	0.450562	0	0	14:55:04.156	
0.621572375	0.477979	0.450628	0	0	14:55:05.250	
0.621585011	0.477979	0.45077	0	0	14:55:06.343	
0.621597052	0.478288	0.45077	0	0	14:55:07.328	
0.621609092	0.478322	0.450622	0	0	14:55:08.421	
0.621621728	0.478322	0.450473	0	0	14:55:09.515	
0.621634364	0.476861	0.45077	0	0	14:55:10.609	
0.621646523	0.476496	0.451067	0	0	14:55:11.593	
0.621658444	0.476633	0.451067	0	0	14:55:12.687	
0.621671081	0.477181	0.450937	0	0	14:55:13.781	
0.621683776	0.477181	0.450741	0	0	14:55:14.875	
0.621695876	0.47734	0.450741	0	0	14:55:15.859	
0.621707797	0.477523	0.450767	0	0	14:55:16.953	
0.621720433	0.477523	0.45077	0	0	14:55:18.046	
0.621733129	0.477865	0.450844	0	0	14:55:19.140	
0.621745288	0.478094	0.451513	0	0	14:55:20.125	
0.62175715	0.478094	0.451513	0	0	14:55:21.218	
0.621769845	0.478367	0.451513	0	0	14:55:22.312	
0.621782482	0.478436	0.450384	0	0	14:55:23.406	
0.62179476	0.47847	0.450384	0	0	14:55:24.390	
0.621806562	0.478778	0.450408	0	0	14:55:25.484	
0.621819198	0.478778	0.450444	0	0	14:55:26.578	
0.621831894	0.478778	0.450444	0	0	14:55:27.671	
0.621844172	0.477112	0.450586	0	0	14:55:28.656	
0.621855915	0.477067	0.450681	0	0	14:55:29.750	
0.621868551	0.477477	0.450681	0	0	14:55:30.843	
0.621881247	0.478094	0.450607	0	0	14:55:31.937	
0.621893525	0.478094	0.450533	0	0	14:55:32.921	
0.621905267	0.478094	0.450533	0	0	14:55:34.015	
0.621917963	0.478094	0.450948	0	0	14:55:35.109	
0.621930599	0.478094	0.450948	0	0	14:55:36.203	
0.621942997	0.477808	0.450948	0	0	14:55:37.187	
0.621954679	0.477523	0.450842	0	0	14:55:38.281	
0.621967316	0.477523	0.45083	0	0	14:55:39.375	
0.621979952	0.478436	0.450821	0	0	14:55:40.468	
0.62199235	0.478436	0.450741	0	0	14:55:41.453	
0.622004032	0.478584	0.450741	0	0	14:55:42.546	
0.622016668	0.479919	0.450571	0	0	14:55:43.640	
0.622029364	0.479919	0.450176	0	0	14:55:44.734	
0.622041762	0.479919	0.450176	0	0	14:55:45.718	
0.622053385	0.476953	0.450028	0	0	14:55:46.812	
0.622066081	0.476953	0.449879	0	0	14:55:47.906	
0.622078717	0.477181	0.449879	0	0	14:55:49.000	
0.622091234	0.477409	0.450013	0	0	14:55:49.984	
0.622102737	0.477409	0.450028	0	0	14:55:51.078	
0.622115433	0.477569	0.450063	0	0	14:55:52.171	
0.622128069	0.477637	0.450384	0	0	14:55:53.265	
0.622140646	0.477637	0.450384	0	0	14:55:54.250	
0.62215215	0.476679	0.450651	0	0	14:55:55.343	
0.622164786	0.47604	0.451275	0	0	14:55:56.437	
0.622177482	0.47604	0.451275	0	0	14:55:57.531	
0.622189999	0.477865	0.451121	0	0	14:55:58.515	
0.622201502	0.477865	0.450503	0	0	14:55:59.609	
0.622214198	0.477865	0.450503	0	0	14:56:00.703	
0.622226834	0.477146	0.450607	0	0	14:56:01.796	
0.62223947	0.477067	0.450651	0	0	14:56:02.890	
0.622250915	0.477044	0.450651	0	0	14:56:03.875	
0.622263551	0.476953	0.45132	0	0	14:56:04.968	
0.622276187	0.476953	0.451394	0	0	14:56:06.062	
0.622288883	0.477021	0.451394	0	0	14:56:07.156	
0.622300267	0.477067	0.450253	0	0	14:56:08.140	
0.622312903	0.477067	0.449968	0	0	14:56:09.234	
0.62232554	0.477375	0.449968	0	0	14:56:10.328	
0.622338235	0.477409	0.449968	0	0	14:56:11.421	
0.62234962	0.477409	0.449968	0	0	14:56:12.406	
0.622362256	0.476405	0.449968	0	0	14:56:13.500	
0.622374952	0.476154	0.449968	0	0	14:56:14.593	
0.622387588	0.476496	0.449968	0	0	14:56:15.687	
0.622398973	0.477865	0.450378	0	0	14:56:16.671	
0.622411668	0.477865	0.450651	0	0	14:56:17.765	
0.622424304	0.477843	0.450651	0	0	14:56:18.859	
0.622437	0.477637	0.451032	0	0	14:56:19.953	
0.622448504	0.477637	0.451127	0	0	14:56:20.937	
0.622461021	0.478322	0.451127	0	0	14:56:22.031	
0.622473717	0.478778	0.450648	0	0	14:56:23.125	
0.622486353	0.478778	0.450444	0	0	14:56:24.218	
0.622497857	0.479509	0.450444	0	0	14:56:25.203	
0.622510374	0.479691	0.450337	0	0	14:56:26.296	
0.622523069	0.479691	0.450325	0	0	14:56:27.390	
0.622535706	0.479451	0.450467	0	0	14:56:28.484	
0.622547209	0.479349	0.450681	0	0	14:56:29.468	
0.622559786	0.479349	0.450681	0	0	14:56:30.562	
0.622572422	0.478345	0.450485	0	0	14:56:31.656	
0.622585058	0.478094	0.450028	0	0	14:56:32.750	
0.622596741	0.47823	0.450028	0	0	14:56:33.734	
0.622609138	0.47855	0.450013	0	0	14:56:34.828	
0.622621775	0.47855	0.449552	0	0	14:56:35.921	
0.62263447	0.479006	0.449552	0	0	14:56:37.015	
0.622646093	0.479463	0.450194	0	0	14:56:38.000	
0.622658491	0.479463	0.450206	0	0	14:56:39.093	
0.622671187	0.479463	0.450215	0	0	14:56:40.187	
0.622683823	0.479463	0.450295	0	0	14:56:41.281	
0.622695446	0.479463	0.450295	0	0	14:56:42.265	
0.622707844	0.480056	0.450429	0	0	14:56:43.359	
0.62272054	0.480148	0.450741	0	0	14:56:44.453	
0.622733176	0.480159	0.450741	0	0	14:56:45.546	
0.622744977	0.480262	0.4508	0	0	14:56:46.531	
0.622757256	0.480262	0.450859	0	0	14:56:47.625	
0.622769892	0.480262	0.450859	0	0	14:56:48.718	
0.622782588	0.480262	0.45115	0	0	14:56:49.812	
0.62279433	0.480262	0.451275	0	0	14:56:50.796	
0.622806609	0.480399	0.451275	0	0	14:56:51.890	
0.622819304	0.48049	0.451043	0	0	14:56:52.984	
0.622831941	0.48049	0.450889	0	0	14:56:54.078	
0.622843742	0.480159	0.450889	0	0	14:56:55.062	
0.622856021	0.479691	0.45077	0	0	14:56:56.156	
0.622868657	0.479691	0.450741	0	0	14:56:57.250	
0.622881293	0.479497	0.450741	0	0	14:56:58.343	
0.622893214	0.479349	0.450384	0	0	14:56:59.328	
0.622905374	0.479349	0.450384	0	0	14:57:00.421	
0.62291801	0.480832	0.450503	0	0	14:57:01.515	
0.622930646	0.480832	0.450681	0	0	14:57:02.609	
0.622942567	0.480901	0.450681	0	0	14:57:03.593	
0.622954726	0.481174	0.450806	0	0	14:57:04.687	
0.622967362	0.481174	0.450889	0	0	14:57:05.781	
0.622980058	0.481448	0.450889	0	0	14:57:06.875	
0.62299192	0.481859	0.45096	0	0	14:57:07.859	
0.623004079	0.481859	0.450978	0	0	14:57:08.953	
0.623016775	0.483639	0.450978	0	0	14:57:10.046	
0.623029411	0.484826	0.450916	0	0	14:57:11.140	
0.623041332	0.484826	0.450889	0	0	14:57:12.125	
0.623053491	0.483171	0.450937	0	0	14:57:13.218	
0.623066127	0.481517	0.451127	0	0	14:57:14.312	
0.623078823	0.481517	0.451127	0	0	14:57:15.406	
0.623090804	0.482258	0.451118	0	0	14:57:16.390	
0.623102844	0.482316	0.451038	0	0	14:57:17.484	
0.62311548	0.48235	0.451038	0	0	14:57:18.578	
0.623128176	0.482658	0.450844	0	0	14:57:19.671	
0.623140216	0.482658	0.450354	0	0	14:57:20.656	
0.623152196	0.482761	0.450354	0	0	14:57:21.750	
0.623164892	0.483	0.450271	0	0	14:57:22.843	
0.623177528	0.483	0.450146	0	0	14:57:23.937	
0.623189569	0.483856	0.450146	0	0	14:57:24.921	
0.623201609	0.484712	0.450922	0	0	14:57:26.015	
0.623214245	0.484712	0.451008	0	0	14:57:27.109	
0.623226881	0.484392	0.451011	0	0	14:57:28.203	
0.62323904	0.483913	0.451038	0	0	14:57:29.187	
0.623250961	0.483913	0.451038	0	0	14:57:30.281	
0.623263597	0.483742	0.451118	0	0	14:57:31.375	
0.623276293	0.483571	0.4514	0	0	14:57:32.468	
0.623288453	0.483571	0.451424	0	0	14:57:33.453	
0.623300314	0.483206	0.451424	0	0	14:57:34.546	
0.62331295	0.483114	0.450862	0	0	14:57:35.640	
0.623325646	0.48316	0.450622	0	0	14:57:36.734	
0.623337805	0.483342	0.451058	0	0	14:57:37.718	
0.623349667	0.483342	0.451245	0	0	14:57:38.812	
0.623362362	0.483308	0.451245	0	0	14:57:39.906	
0.623374999	0.483	0.451049	0	0	14:57:41.000	
0.623387277	0.483	0.450919	0	0	14:57:41.984	
0.623399079	0.483628	0.450942	0	0	14:57:43.078	
0.623411715	0.484027	0.451156	0	0	14:57:44.171	
0.623424411	0.484027	0.451156	0	0	14:57:45.265	
0.623436689	0.48494	0.451156	0	0	14:57:46.250	
0.623448431	0.485168	0.451067	0	0	14:57:47.343	
0.623461127	0.485168	0.451067	0	0	14:57:48.437	
0.623473763	0.485168	0.451139	0	0	14:57:49.531	
0.623486042	0.485168	0.451245	0	0	14:57:50.515	
0.623497784	0.485168	0.451245	0	0	14:57:51.609	
0.62351048	0.485066	0.451263	0	0	14:57:52.703	
0.623523116	0.485054	0.451275	0	0	14:57:53.796	
0.623535514	0.485374	0.451275	0	0	14:57:54.781	
0.623547196	0.485853	0.451537	0	0	14:57:55.875	
0.623559833	0.485853	0.451602	0	0	14:57:56.968	
0.623572469	0.485716	0.451602	0	0	14:57:58.062	
0.623584926	0.485396	0.45181	0	0	14:57:59.046	
0.623596549	0.485396	0.45181	0	0	14:58:00.140	
0.623609185	0.485225	0.45181	0	0	14:58:01.234	
0.623621881	0.485054	0.451409	0	0	14:58:02.328	
0.623634279	0.485054	0.451364	0	0	14:58:03.312	
0.623645902	0.485157	0.451507	0	0	14:58:04.406	
0.623658597	0.485168	0.451721	0	0	14:58:05.500	
0.623671234	0.485282	0.451721	0	0	14:58:06.593	
0.623683751	0.485739	0.451551	0	0	14:58:07.578	
0.623695314	0.485739	0.451156	0	0	14:58:08.671	
0.62370795	0.486629	0.451156	0	0	14:58:09.765	
0.623720586	0.488706	0.450916	0	0	14:58:10.859	
0.623733163	0.488706	0.450622	0	0	14:58:11.843	
0.623744667	0.488318	0.450622	0	0	14:58:12.937	
0.623757303	0.486766	0.450969	0	0	14:58:14.031	
0.623769999	0.486766	0.451008	0	0	14:58:15.125	
0.623782516	0.486846	0.451008	0	0	14:58:16.109	
0.623794019	0.48688	0.451008	0	0	14:58:17.203	
0.623806715	0.48688	0.451008	0	0	14:58:18.296	
0.623819351	0.486332	0.451008	0	0	14:58:19.390	
0.623831868	0.485967	0.450622	0	0	14:58:20.375	
0.623843431	0.485967	0.450444	0	0	14:58:21.468	
0.623856068	0.486081	0.450963	0	0	14:58:22.562	
0.623868704	0.486081	0.451483	0	0	14:58:23.656	
0.6238814	0.486264	0.451483	0	0	14:58:24.750	
0.623892784	0.486994	0.4514	0	0	14:58:25.734	
0.62390542	0.486994	0.451275	0	0	14:58:26.828	
0.623918116	0.486914	0.451275	0	0	14:58:27.921	
0.623930752	0.486195	0.451623	0	0	14:58:29.015	
0.623942137	0.486195	0.451661	0	0	14:58:30.000	
0.623954773	0.486195	0.4517	0	0	14:58:31.093	
0.623967469	0.486195	0.452047	0	0	14:58:32.187	
0.623980105	0.486195	0.452047	0	0	14:58:33.281	
0.623991489	0.486378	0.452047	0	0	14:58:34.265	
0.624004185	0.486423	0.45099	0	0	14:58:35.359	
0.624016821	0.486423	0.450919	0	0	14:58:36.453	
0.624029517	0.486344	0.451085	0	0	14:58:37.546	
0.624041021	0.486309	0.451335	0	0	14:58:38.531	
0.624053538	0.486309	0.451335	0	0	14:58:39.625	
0.624066234	0.485442	0.451272	0	0	14:58:40.718	
0.62407887	0.485396	0.451127	0	0	14:58:41.812	
0.624090374	0.486081	0.451127	0	0	14:58:42.796	
0.62410289	0.487108	0.451198	0	0	14:58:43.890	
0.624115586	0.487108	0.451216	0	0	14:58:44.984	
0.624128222	0.487074	0.451216	0	0	14:58:46.078	
0.624139786	0.486994	0.452344	0	0	14:58:47.062	
0.624152303	0.486994	0.452344	0	0	14:58:48.156	
0.624164939	0.487176	0.452344	0	0	14:58:49.250	
0.624177575	0.487222	0.45197	0	0	14:58:50.343	
0.624189258	0.487222	0.451929	0	0	14:58:51.328	
0.624201655	0.489504	0.451917	0	0	14:58:52.421	
0.624214292	0.489504	0.45181	0	0	14:58:53.515	
0.624226987	0.489504	0.45181	0	0	14:58:54.609	
0.62423861	0.487553	0.451605	0	0	14:58:55.593	
0.624251008	0.487336	0.451127	0	0	14:58:56.687	
0.624263704	0.487336	0.451127	0	0	14:58:57.781	
0.62427634	0.487336	0.451355	0	0	14:58:58.875	
0.624287963	0.487336	0.451453	0	0	14:58:59.859	
